Owner,Name,Stars,URL,Created Date,Branch Count,Forks Count,Languages,Languages Proportions
beego,beego,30316,https://github.com/beego/beego,2012-02-29,7,5682,"['Go', 'Makefile', 'Shell', 'Smarty']","{'Go': 0.997884718225848, 'Makefile': 0.0016183962396915197, 'Shell': 0.0003025697317684145, 'Smarty': 0.0001943158026920587}"
udacity,ud120-projects,1589,https://github.com/udacity/ud120-projects,2014-09-17,2,5677,"['DIGITAL Command Language', 'Python']","{'DIGITAL Command Language': 0.9080009874812857, 'Python': 0.09199901251871437}"
pcottle,learnGitBranching,28662,https://github.com/pcottle/learnGitBranching,2012-08-13,2,5675,"['JavaScript', 'CSS', 'HTML', 'Makefile', 'Dockerfile', 'Shell']","{'JavaScript': 0.9833796079566249, 'CSS': 0.010281988645552274, 'HTML': 0.0057531471567067, 'Makefile': 0.0003864257322086699, 'Dockerfile': 0.00014571824967868786, 'Shell': 5.311225922868062e-05}"
docsifyjs,docsify,25393,https://github.com/docsifyjs/docsify,2016-11-20,30,5660,"['JavaScript', 'Stylus', 'HTML', 'Shell', 'Dockerfile']","{'JavaScript': 0.8993278241949024, 'Stylus': 0.07985300080524034, 'HTML': 0.018012255643821064, 'Shell': 0.0022700924598664787, 'Dockerfile': 0.000536826896169683}"
pingcap,tidb,35100,https://github.com/pingcap/tidb,2015-09-06,30,5656,"['Go', 'Starlark', 'Shell', 'Yacc', 'TypeScript', 'Makefile', 'Jsonnet', 'Dockerfile', 'Smarty', 'Ragel', 'JavaScript', 'HTML']","{'Go': 0.9413245305717134, 'Starlark': 0.03243279443280032, 'Shell': 0.013562420028416896, 'Yacc': 0.00965826130984622, 'TypeScript': 0.0015178655535407295, 'Makefile': 0.0007887994646319541, 'Jsonnet': 0.00037113192661846785, 'Dockerfile': 0.00011838738038606159, 'Smarty': 0.00010342337250469036, 'Ragel': 9.000482773237877e-05, 'JavaScript': 2.2078044415137886e-05, 'HTML': 1.0303087393731013e-05}"
ibm-developer-skills-network,xzceb-flask_eng_fr,15,https://github.com/ibm-developer-skills-network/xzceb-flask_eng_fr,2021-06-14,1,5632,"['HTML', 'JavaScript', 'Python', 'Procfile']","{'HTML': 0.37204645574689627, 'JavaScript': 0.36243492190628757, 'Python': 0.2567080496595915, 'Procfile': 0.00881057268722467}"
learn-co-students,js-what-is-a-test-lab-bootcamp-prep-000,2,https://github.com/learn-co-students/js-what-is-a-test-lab-bootcamp-prep-000,2017-04-24,4,5627,"['JavaScript', 'HTML']","{'JavaScript': 0.5732441471571906, 'HTML': 0.42675585284280937}"
Yorko,mlcourse.ai,9103,https://github.com/Yorko/mlcourse.ai,2017-02-27,2,5640,"['Python', 'HTML', 'Shell', 'Batchfile']","{'Python': 0.9093909947608322, 'HTML': 0.0905357392921151, 'Shell': 3.79084535762488e-05, 'Batchfile': 3.5357493476438634e-05}"
fastlane,fastlane,37698,https://github.com/fastlane/fastlane,2014-12-02,30,5633,"['Ruby', 'Swift', 'HTML', 'Objective-C', 'Java', 'Shell', 'Lua', 'JavaScript']","{'Ruby': 0.8236269007014915, 'Swift': 0.145411742303451, 'HTML': 0.010185288438400544, 'Objective-C': 0.007539484572991437, 'Java': 0.006607075432016887, 'Shell': 0.006594685046173751, 'Lua': 2.9736926023527388e-05, 'JavaScript': 5.086579451392843e-06}"
bitcoin,bips,8440,https://github.com/bitcoin/bips,2013-11-19,5,5633,"['Wikitext', 'Python', 'Go', 'Perl', 'TeX', 'Shell']","{'Wikitext': 0.9382365116599972, 'Python': 0.053602535636480715, 'Go': 0.0030378296557405154, 'Perl': 0.0025749421913351814, 'TeX': 0.0019004729229649886, 'Shell': 0.000647707933481357}"
spring-projects,spring-security,8057,https://github.com/spring-projects/spring-security,2012-01-10,27,5633,"['Java', 'Kotlin', 'Groovy', 'AspectJ', 'Ruby', 'PLSQL', 'XSLT', 'Shell', 'Python', 'HTML', 'JavaScript']","{'Java': 0.9462118280578412, 'Kotlin': 0.04936544139410254, 'Groovy': 0.002717450825007624, 'AspectJ': 0.0009421918991490731, 'Ruby': 0.0003935908934928889, 'PLSQL': 0.0001785986074924924, 'XSLT': 0.00013305034627349513, 'Shell': 4.554826121899728e-05, 'Python': 7.245037851110541e-06, 'HTML': 4.493046729370878e-06, 'JavaScript': 5.616308411713598e-07}"
jashkenas,underscore,27095,https://github.com/jashkenas/underscore,2009-10-25,7,5628,"['JavaScript', 'HTML']","{'JavaScript': 0.6601403659501505, 'HTML': 0.33985963404984953}"
tennc,webshell,9401,https://github.com/tennc/webshell,2013-05-23,1,5625,"['PHP', 'Java', 'Classic ASP', 'ASP.NET', 'PowerShell', 'HTML', 'Perl', 'Hack', 'Python', 'ColdFusion', 'Roff', 'C#', 'Shell', 'VBScript', 'CSS', 'C', 'Ruby', 'JavaScript', 'Batchfile']","{'PHP': 0.46768762843976197, 'Java': 0.22547058731857586, 'Classic ASP': 0.15311838641853762, 'ASP.NET': 0.04705278829127193, 'PowerShell': 0.04200981990121151, 'HTML': 0.04065897436535998, 'Perl': 0.013330713200486196, 'Hack': 0.005141557135811055, 'Python': 0.002904901989051052, 'ColdFusion': 0.001078519799867927, 'Roff': 0.0004502219389279177, 'C#': 0.000368706504615866, 'Shell': 0.00025574023344325893, 'VBScript': 0.00013027064998404736, 'CSS': 0.00012867885252661518, 'C': 9.982110507252191e-05, 'Ruby': 6.164364024668856e-05, 'JavaScript': 5.05780805022809e-05, 'Batchfile': 4.6213474570611994e-07}"
flipped-aurora,gin-vue-admin,18637,https://github.com/flipped-aurora/gin-vue-admin,2019-09-01,6,5625,"['Go', 'Vue', 'JavaScript', 'Smarty', 'SCSS', 'Makefile', 'Dockerfile', 'Shell']","{'Go': 0.7117216098439219, 'Vue': 0.19893627867266078, 'JavaScript': 0.045424591464598915, 'Smarty': 0.0335702158028345, 'SCSS': 0.007116156705812933, 'Makefile': 0.0017645152452864148, 'Dockerfile': 0.0011112231257436396, 'Shell': 0.00035540913914096925}"
LandmarkTechnology,maven-web-application,4,https://github.com/LandmarkTechnology/maven-web-application,2020-08-11,1,5691,"['Java', 'Dockerfile']","{'Java': 0.957214241099313, 'Dockerfile': 0.042785758900687074}"
ossamamehmood,Hacktoberfest,1414,https://github.com/ossamamehmood/Hacktoberfest,2021-10-05,1,5614,"['C++', 'Java', 'Python', 'XSLT', 'C', 'HTML', 'JavaScript', 'Jupyter Notebook', 'CSS', 'Go', 'Rust', 'Julia', 'Solidity', 'TypeScript', 'Shell', 'PHP']","{'C++': 0.35568931044169405, 'Java': 0.19997548898105766, 'Python': 0.19373757236258682, 'XSLT': 0.06594014904902755, 'C': 0.051459369543544235, 'HTML': 0.04467615160478323, 'JavaScript': 0.032974205595122034, 'Jupyter Notebook': 0.0209045943013258, 'CSS': 0.016465070420983635, 'Go': 0.006854823162637496, 'Rust': 0.004724567752312022, 'Julia': 0.002992272143915484, 'Solidity': 0.001867243914932994, 'TypeScript': 0.0011828632174981134, 'Shell': 0.0005549404850427703, 'PHP': 1.3770235360862787e-06}"
cli,cli,33606,https://github.com/cli/cli,2019-10-03,30,5614,"['Go', 'Shell', 'Makefile', 'Batchfile']","{'Go': 0.9971623973689269, 'Shell': 0.001969449895335844, 'Makefile': 0.0007984470416269731, 'Batchfile': 6.970569411029131e-05}"
yeasy,docker_practice,23065,https://github.com/yeasy/docker_practice,2014-09-05,5,5612,['Go'],{'Go': 1.0}
stascorp,rdpwrap,13236,https://github.com/stascorp/rdpwrap,2014-10-22,1,5610,"['Pascal', 'C++', 'Batchfile', 'C']","{'Pascal': 0.668116480475556, 'C++': 0.298337091319053, 'Batchfile': 0.026890950087116942, 'C': 0.00665547811827406}"
vbenjs,vue-vben-admin,20171,https://github.com/vbenjs/vue-vben-admin,2020-07-11,5,5603,"['Vue', 'TypeScript', 'Less', 'JavaScript', 'CSS', 'SCSS', 'HTML', 'Dockerfile', 'Shell']","{'Vue': 0.5088699172561355, 'TypeScript': 0.4361089530393894, 'Less': 0.02575816211822741, 'JavaScript': 0.01874709630237446, 'CSS': 0.005970826750002182, 'SCSS': 0.00185691160053268, 'HTML': 0.0018263591244727273, 'Dockerfile': 0.0006003804025749433, 'Shell': 0.00026139340629070633}"
bprat,devtraining-needit-jakarta,0,https://github.com/bprat/devtraining-needit-jakarta,2017-06-15,30,5591,[],{}
flutter,engine,6842,https://github.com/flutter/engine,2015-07-16,30,5593,"['C++', 'Dart', 'Java', 'Objective-C++', 'Objective-C', 'C', 'Python', 'GLSL', 'Shell', 'Roff', 'JavaScript', 'Dockerfile', 'Batchfile', 'HLSL', 'HTML', 'CSS']","{'C++': 0.46582289147805694, 'Dart': 0.3060584209922156, 'Java': 0.08958667892302309, 'Objective-C++': 0.08375875641506719, 'Objective-C': 0.017380518775941246, 'C': 0.013854035193987015, 'Python': 0.01211156482620385, 'GLSL': 0.005456922293184588, 'Shell': 0.002589805378543631, 'Roff': 0.0019331502945092317, 'JavaScript': 0.0011914279760721549, 'Dockerfile': 0.00010801140060854881, 'Batchfile': 0.00010742041450930668, 'HLSL': 3.121797159526129e-05, 'HTML': 6.952777638142827e-06, 'CSS': 2.2248888442057048e-06}"
GokuMohandas,Made-With-ML,34441,https://github.com/GokuMohandas/Made-With-ML,2018-11-05,3,5590,"['Jupyter Notebook', 'Python', 'Shell', 'Makefile']","{'Jupyter Notebook': 0.9783750599107128, 'Python': 0.020734581630253518, 'Shell': 0.0007546505971325431, 'Makefile': 0.00013570786190109481}"
foundation,foundation-sites,29530,https://github.com/foundation/foundation-sites,2011-10-13,30,5585,"['HTML', 'SCSS', 'JavaScript', 'Shell']","{'HTML': 0.5642025327831407, 'SCSS': 0.2889829175684683, 'JavaScript': 0.1466505403320627, 'Shell': 0.00016400931632828822}"
anasty17,mirror-leech-telegram-bot,2709,https://github.com/anasty17/mirror-leech-telegram-bot,2021-10-02,1,5582,"['Python', 'Shell', 'Dockerfile']","{'Python': 0.9980011715498371, 'Shell': 0.0016768235241726357, 'Dockerfile': 0.00032200492599025076}"
heartcombo,devise,23452,https://github.com/heartcombo/devise,2009-09-16,26,5576,"['Ruby', 'HTML']","{'Ruby': 0.9720380190884493, 'HTML': 0.027961980911550714}"
halfrost,LeetCode-Go,30823,https://github.com/halfrost/LeetCode-Go,2017-07-18,4,5568,"['Go', 'HTML', 'SCSS', 'CSS', 'JavaScript', 'Python', 'Shell']","{'Go': 0.9226281685122645, 'HTML': 0.0541234482745504, 'SCSS': 0.013234163223670988, 'CSS': 0.0035692617460727025, 'JavaScript': 0.003200924077428255, 'Python': 0.003062718205200218, 'Shell': 0.00018131596081292947}"
academic,awesome-datascience,22063,https://github.com/academic/awesome-datascience,2014-07-05,1,5567,[],{}
ironhack-labs,lab-dom-ironhack-cart,41,https://github.com/ironhack-labs/lab-dom-ironhack-cart,2017-01-10,7,5580,"['HTML', 'JavaScript', 'CSS']","{'HTML': 0.4919194783101786, 'JavaScript': 0.2721859937624043, 'CSS': 0.23589452792741708}"
littlecodersh,ItChat,24363,https://github.com/littlecodersh/ItChat,2016-01-19,2,5558,['Python'],{'Python': 1.0}
GoogleCloudPlatform,microservices-demo,14955,https://github.com/GoogleCloudPlatform/microservices-demo,2018-08-03,30,5557,"['Python', 'Go', 'C#', 'HTML', 'JavaScript', 'CSS', 'Shell', 'Dockerfile', 'Java', 'HCL']","{'Python': 0.3031558967335808, 'Go': 0.27290337694165134, 'C#': 0.0948270683917781, 'HTML': 0.08943909852116144, 'JavaScript': 0.04632632957316707, 'CSS': 0.044431229802621305, 'Shell': 0.044431229802621305, 'Dockerfile': 0.04372845112384522, 'Java': 0.03530411696159345, 'HCL': 0.025453202147979963}"
taizilongxu,interview_python,15970,https://github.com/taizilongxu/interview_python,2015-04-05,1,5555,['Shell'],{'Shell': 1.0}
facebookresearch,Detectron,25990,https://github.com/facebookresearch/Detectron,2017-10-05,2,5555,"['Python', 'CMake', 'Cython', 'C++', 'MATLAB', 'Cuda', 'Dockerfile', 'Makefile']","{'Python': 0.929779089571242, 'CMake': 0.04696137925712805, 'Cython': 0.012902976889285734, 'C++': 0.0038320353192122627, 'MATLAB': 0.002509218380541363, 'Cuda': 0.002321819314229652, 'Dockerfile': 0.0010224272588477163, 'Makefile': 0.0006710540095132585}"
jashkenas,backbone,28039,https://github.com/jashkenas/backbone,2010-09-30,4,5553,"['JavaScript', 'HTML', 'CoffeeScript']","{'JavaScript': 0.5616830741629096, 'HTML': 0.4366113675651327, 'CoffeeScript': 0.001705558271957619}"
tornadoweb,tornado,21319,https://github.com/tornadoweb/tornado,2009-09-09,26,5548,"['Python', 'Shell', 'C', 'Cython', 'HTML']","{'Python': 0.995997480520634, 'Shell': 0.0025457500048475584, 'C': 0.0009532488961640489, 'Cython': 0.00048788329331230846, 'HTML': 1.563728504206117e-05}"
facebook,folly,26239,https://github.com/facebook/folly,2012-06-01,2,5545,"['C++', 'Python', 'CMake', 'C', 'Cython', 'Assembly', 'Shell', 'Ruby', 'GDB', 'Batchfile', 'Makefile', 'CSS']","{'C++': 0.955036804012505, 'Python': 0.0242796088839242, 'CMake': 0.011466436259203504, 'C': 0.004320862551624061, 'Cython': 0.0027072024603674964, 'Assembly': 0.0008702536131144596, 'Shell': 0.0008669740421401524, 'Ruby': 0.00016019870420259789, 'GDB': 0.00014830331117714475, 'Batchfile': 5.497450328118297e-05, 'Makefile': 4.469110276852488e-05, 'CSS': 4.36905556916176e-05}"
3b1b,manim,54551,https://github.com/3b1b/manim,2015-03-22,14,5531,"['Python', 'GLSL']","{'Python': 0.9611261906724126, 'GLSL': 0.038873809327587446}"
yangshun,front-end-interview-handbook,38797,https://github.com/yangshun/front-end-interview-handbook,2018-01-13,1,5530,"['MDX', 'JavaScript', 'CSS']","{'MDX': 0.9563695144309208, 'JavaScript': 0.038451766651351825, 'CSS': 0.005178718917727419}"
learn-co-students,js-what-is-a-test-bootcamp-prep-000,1,https://github.com/learn-co-students/js-what-is-a-test-bootcamp-prep-000,2017-04-24,1,5509,"['JavaScript', 'HTML']","{'JavaScript': 0.5766423357664233, 'HTML': 0.4233576642335766}"
ethereum,solidity,21130,https://github.com/ethereum/solidity,2015-08-17,30,5520,"['C++', 'Solidity', 'Yul', 'Python', 'Shell', 'CMake', 'C', 'Dockerfile', 'JavaScript', 'PowerShell']","{'C++': 0.5472747585084338, 'Solidity': 0.33514017212016517, 'Yul': 0.05141105043322723, 'Python': 0.026509984356491722, 'Shell': 0.02401861389569919, 'CMake': 0.0068631381772277945, 'C': 0.00586086939458276, 'Dockerfile': 0.0013962251035486502, 'JavaScript': 0.00121321584599085, 'PowerShell': 0.00031197216463283323}"
GoogleCloudPlatform,training-data-analyst,7140,https://github.com/GoogleCloudPlatform/training-data-analyst,2016-04-17,30,5519,"['Jupyter Notebook', 'Python', 'JavaScript', 'Java', 'HTML', 'Shell', 'Pug', 'Jinja', 'Go', 'Dockerfile', 'HCL', 'TypeScript', 'CSS', 'LookML', 'C', 'C++', 'Scala', 'C#', 'Makefile', 'PigLatin', 'Jsonnet', 'R']","{'Jupyter Notebook': 0.8920336234934926, 'Python': 0.06824959934332461, 'JavaScript': 0.014605022922143577, 'Java': 0.008962401711633235, 'HTML': 0.008609535032061511, 'Shell': 0.002807402720560684, 'Pug': 0.0016814918977631397, 'Jinja': 0.0009457398307891407, 'Go': 0.0003442274893166756, 'Dockerfile': 0.00033597014172483304, 'HCL': 0.0002702234439359822, 'TypeScript': 0.00025334159234536755, 'CSS': 0.00019520604687216355, 'LookML': 0.00015169066952288896, 'C': 0.0001451589570436146, 'C++': 0.00011354679040699174, 'Scala': 9.972335168609915e-05, 'C#': 8.6079819604602e-05, 'Makefile': 4.6415912964016996e-05, 'PigLatin': 4.2435937512902105e-05, 'Jsonnet': 2.0913228938699637e-05, 'R': 2.496663567120041e-07}"
parse-community,parse-server-example,1871,https://github.com/parse-community/parse-server-example,2016-01-28,3,5517,"['JavaScript', 'HTML', 'CSS', 'Handlebars', 'Dockerfile']","{'JavaScript': 0.5439481563512572, 'HTML': 0.18682580698084575, 'CSS': 0.1612731225134326, 'Handlebars': 0.08666584635576884, 'Dockerfile': 0.021287067798695707}"
sherlock-project,sherlock,44258,https://github.com/sherlock-project/sherlock,2018-12-24,4,5510,"['Python', 'Dockerfile']","{'Python': 0.9912473561171101, 'Dockerfile': 0.008752643882889903}"
Kulbear,deep-learning-coursera,7234,https://github.com/Kulbear/deep-learning-coursera,2017-08-09,1,5506,"['Jupyter Notebook', 'Python']","{'Jupyter Notebook': 0.9998259012590294, 'Python': 0.00017409874097059085}"
learn-co-curriculum,phase-1-fetch-lab,1,https://github.com/learn-co-curriculum/phase-1-fetch-lab,2021-03-04,2,5957,"['JavaScript', 'HTML']","{'JavaScript': 0.8475127847512784, 'HTML': 0.15248721524872152}"
sqlmapproject,sqlmap,28710,https://github.com/sqlmapproject/sqlmap,2012-06-26,3,5500,"['Python', 'C', 'Shell', 'HTML', 'Perl', 'C++', 'PLpgSQL', 'TSQL', 'PLSQL']","{'Python': 0.9823559027356837, 'C': 0.006571669131696287, 'Shell': 0.005871857443795185, 'HTML': 0.0027398198079986763, 'Perl': 0.0010154876123347515, 'C++': 0.000780156915656052, 'PLpgSQL': 0.00025482273418137957, 'TSQL': 0.00022154364576216956, 'PLSQL': 0.00018873997289180542}"
lingcoder,OnJava8,16430,https://github.com/lingcoder/OnJava8,2018-11-20,1,5499,[],{}
bloominstituteoftechnology,module-challenge-intro-to-git,57,https://github.com/bloominstituteoftechnology/module-challenge-intro-to-git,2019-03-27,5,5477,[],{}
saltstack,salt,13575,https://github.com/saltstack/salt,2011-02-20,30,5487,"['Python', 'Shell', 'PowerShell', 'NSIS', 'C#', 'Jinja', 'SaltStack', 'Batchfile', 'HTML', 'Rich Text Format', 'XSLT', 'Makefile', 'Cython', 'Scilab', 'Ruby', 'Scheme', 'Groovy', 'C', 'HCL', 'Roff', 'Dockerfile']","{'Python': 0.9769109826864536, 'Shell': 0.013548563546423135, 'PowerShell': 0.00371361301369863, 'NSIS': 0.0018403015601217655, 'C#': 0.0012036244292237444, 'Jinja': 0.001068564497716895, 'SaltStack': 0.0007686453576864536, 'Batchfile': 0.0003387794901065449, 'HTML': 0.000188712899543379, 'Rich Text Format': 9.696061643835616e-05, 'XSLT': 9.612823439878234e-05, 'Makefile': 7.950437595129375e-05, 'Cython': 3.4674657534246574e-05, 'Scilab': 2.7278348554033484e-05, 'Ruby': 2.2854832572298327e-05, 'Scheme': 2.128519786910198e-05, 'Groovy': 1.2771118721461187e-05, 'C': 1.1724695585996955e-05, 'HCL': 6.112062404870624e-06, 'Roff': 4.566210045662101e-06, 'Dockerfile': 4.35216894977169e-06}"
hollischuang,toBeTopJavaer,24954,https://github.com/hollischuang/toBeTopJavaer,2018-10-25,1,5485,['Java'],{'Java': 1.0}
ryanhanwu,How-To-Ask-Questions-The-Smart-Way,27849,https://github.com/ryanhanwu/How-To-Ask-Questions-The-Smart-Way,2015-03-28,1,5483,['JavaScript'],{'JavaScript': 1.0}
learn-co-curriculum,phase-1-array-find-method-lab,1,https://github.com/learn-co-curriculum/phase-1-array-find-method-lab,2021-02-20,2,5890,"['JavaScript', 'HTML']","{'JavaScript': 0.9036970781156828, 'HTML': 0.09630292188431723}"
mongodb,mongo,24594,https://github.com/mongodb/mongo,2009-01-15,30,5469,"['C++', 'JavaScript', 'Python', 'Shell', 'TLA', 'Yacc', 'C', 'Rich Text Format', 'Starlark', 'Dockerfile', 'Smarty', 'HTML', 'PowerShell', 'GDB', 'Batchfile']","{'C++': 0.7304161732642384, 'JavaScript': 0.22090393012524606, 'Python': 0.04451155605615133, 'Shell': 0.0013343537855236521, 'TLA': 0.0009693639195275162, 'Yacc': 0.0007330647266223461, 'C': 0.0006677263311194251, 'Rich Text Format': 0.00025701505394353234, 'Starlark': 0.00010869925670188221, 'Dockerfile': 3.295002180090005e-05, 'Smarty': 3.0451094752264595e-05, 'HTML': 1.7370391927648394e-05, 'PowerShell': 1.2681851276136926e-05, 'GDB': 4.599002548791632e-06, 'Batchfile': 6.511862015988152e-08}"
tangly1024,NotionNext,4265,https://github.com/tangly1024/NotionNext,2021-09-26,30,5459,"['JavaScript', 'CSS', 'Python', 'Dockerfile', 'TypeScript']","{'JavaScript': 0.9610139566954495, 'CSS': 0.035486612987622436, 'Python': 0.0024255615318896566, 'Dockerfile': 0.0005901959810532695, 'TypeScript': 0.00048367280398511843}"
BlackAmda,QueenAmdi,333,https://github.com/BlackAmda/QueenAmdi,2021-06-13,2,5474,"['JavaScript', 'Procfile']","{'JavaScript': 0.999693416823055, 'Procfile': 0.0003065831769449451}"
Rob--W,cors-anywhere,7968,https://github.com/Rob--W/cors-anywhere,2013-01-03,2,5444,"['JavaScript', 'HTML']","{'JavaScript': 0.9709294788695878, 'HTML': 0.02907052113041224}"
badges,shields,21273,https://github.com/badges/shields,2013-01-30,30,5442,"['JavaScript', 'CSS', 'Dockerfile', 'HTML', 'TypeScript', 'Procfile']","{'JavaScript': 0.9982530325892319, 'CSS': 0.0007473002248026086, 'Dockerfile': 0.00037405847317988495, 'HTML': 0.0003536404342508519, 'TypeScript': 0.00025930909439871936, 'Procfile': 1.2659184136000474e-05}"
influxdata,telegraf,13335,https://github.com/influxdata/telegraf,2015-04-01,30,5441,"['Go', 'Shell', 'Makefile', 'Ragel', 'Ruby', 'PowerShell', 'Dockerfile']","{'Go': 0.9944030555383498, 'Shell': 0.002820289125846338, 'Makefile': 0.0014417812823837592, 'Ragel': 0.0009221748254004111, 'Ruby': 0.000176045902391656, 'PowerShell': 0.00014183203443568046, 'Dockerfile': 9.482129119227509e-05}"
vitejs,vite,60752,https://github.com/vitejs/vite,2020-04-21,30,5440,"['TypeScript', 'JavaScript', 'HTML', 'CSS', 'Vue', 'AppleScript', 'Svelte', 'SCSS', 'Less', 'Stylus', 'SugarSS', 'Shell', 'Pug', 'Astro', 'Sass']","{'TypeScript': 0.8092305572208801, 'JavaScript': 0.10757735121911575, 'HTML': 0.059169015461410075, 'CSS': 0.016872453672894652, 'Vue': 0.0020476621787314034, 'AppleScript': 0.0015847739208991105, 'Svelte': 0.001472290896413146, 'SCSS': 0.0007013993830512228, 'Less': 0.0005182463955374274, 'Stylus': 0.0003127145863981522, 'SugarSS': 0.0001613630822468808, 'Shell': 0.00014369559148992304, 'Pug': 9.717119916326763e-05, 'Astro': 6.713646487643946e-05, 'Sass': 4.416872689239438e-05}"
